Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jan 3, 2015;2:45 AM;1,001.75;312;128.25;5,280.5;0;14.5;2,032.75;2,073.5;306.5;256.75;572.75;1,435.5
Jan 3, 2015;3:00 AM;1,000;311.5;128.25;5,213.5;0;14.5;2,101;2,048.75;289;229;666.5;1,480.75
Jan 3, 2015;3:15 AM;999.25;309.25;128.25;5,105;0;14.5;2,150;2,044.5;275.25;193.75;673;1,538
Jan 3, 2015;3:30 AM;999.25;307.25;128.25;5,074.75;0;14.5;2,201.5;2,051.5;275.75;191.25;715.5;1,412
Jan 3, 2015;3:45 AM;1,000.75;306;127.25;5,012.25;0;14.5;2,219.5;2,065.5;277;190.75;699.5;1,364.5
Jan 3, 2015;4:00 AM;998.5;296;128.25;4,979.5;0;14.5;2,220.5;2,077.25;267;189;701.75;1,367.5
Jan 3, 2015;4:15 AM;994;289.5;128.25;4,919.25;0;14.5;2,261.75;2,117;322.5;189.75;704.25;1,361
Jan 3, 2015;4:30 AM;991.75;290;128.25;4,939.5;0;14.5;2,289.75;2,246.25;327.5;190;672.75;1,335.75
Jan 3, 2015;4:45 AM;992.25;294.25;128.25;4,939.5;0;14.5;2,277.5;2,380.25;333;186.25;667.5;1,344
Jan 3, 2015;5:00 AM;991;296;128.25;4,961.75;0;14.5;2,325.75;2,409.5;277.75;170.75;588.75;1,449.5
Jan 3, 2015;5:15 AM;991.75;293.5;128.25;4,987.75;0;14.5;2,308.5;2,406.75;279.5;169.5;588.5;1,511.5
Jan 3, 2015;5:30 AM;988.75;297;128.25;5,036.25;0;14.5;2,293.25;2,395.25;277.25;169.75;587.5;1,440.25
Jan 3, 2015;5:45 AM;989;293.75;128.25;5,009;0;14.5;2,364;2,352.75;280.5;169.25;575;1,447
Jan 3, 2015;6:00 AM;990.5;292.5;128.25;5,091.25;0;14.5;2,444.25;2,324.25;279.75;173;451.25;1,472.75
Jan 3, 2015;6:15 AM;990;294;128.25;5,192;0;14.5;2,425;2,316;276;184;442.75;1,488.5
Jan 3, 2015;6:30 AM;991.5;299;128.25;5,249.25;0;14.5;2,408.25;2,323.5;277.75;185;446;1,549
Jan 3, 2015;6:45 AM;993.5;300.75;128.25;5,281;0;14.5;2,411.5;2,323;279.25;185.5;438.25;1,571.25
Jan 3, 2015;7:00 AM;993;296.25;128.25;5,307.75;0;14.5;2,378;2,377;273.25;187.25;264.5;1,537.25
Jan 3, 2015;7:15 AM;994;299.5;128.25;5,316.5;0;14.5;2,406.25;2,430.25;265.25;188.75;257;1,538.75
Jan 3, 2015;7:30 AM;992.25;302;128.25;5,359.75;0;14.5;2,460;2,440.25;265.25;190;256;1,538.75
Jan 3, 2015;7:45 AM;994.25;295;128.25;5,448.75;0;14.5;2,511.75;2,468.25;266;190.5;228;1,637.25
Jan 3, 2015;8:00 AM;996.25;295.75;128.25;5,570.5;0.25;14.5;2,541.25;2,532.5;282.5;189.5;112.5;1,605.75
Jan 3, 2015;8:15 AM;996.5;302.25;128.25;5,627.5;6.75;14.5;2,570;2,546.75;375.25;190;132.25;1,573.25
Jan 3, 2015;8:30 AM;996;299;128.25;5,609;22;14.5;2,576.5;2,562.5;388;191;143;1,514.25
Jan 3, 2015;8:45 AM;995;298.5;127.25;5,661;44.5;14.5;2,616.5;2,619.25;397.5;191.75;150;1,438.75
Jan 3, 2015;9:00 AM;993;313;125.25;5,717.25;81.5;14.5;2,656.5;2,690.75;346.5;190.5;183.75;1,480.75
Jan 3, 2015;9:15 AM;994.75;313;123.75;5,740.5;129.75;14.5;2,661;2,851.75;348.25;190.25;201.5;1,421.25
Jan 3, 2015;9:30 AM;997.25;313.75;122.5;5,737.5;177.25;14.5;2,644;2,936;403;190.5;161;1,416.75
Jan 3, 2015;9:45 AM;996.5;305.75;120.75;5,731.5;219.5;14.5;2,634.25;3,021.5;471.25;190.75;223.5;1,444.75
Jan 3, 2015;10:00 AM;997.25;311.5;118.25;5,653;264;14.5;2,610.25;3,147.25;512.25;189.75;268.75;1,438.75
Jan 3, 2015;10:15 AM;997.25;313.25;119.25;5,605.75;303.75;14.5;2,617.5;3,204;505.5;189.75;193.5;1,531
Jan 3, 2015;10:30 AM;997.25;308.75;118.75;5,670.75;338.25;14.5;2,604.5;3,249;485.25;190.25;242.75;1,486.75
Jan 3, 2015;10:45 AM;998.75;306.25;117.5;5,693.75;372.5;14.5;2,597;3,291.75;469.5;190;222.75;1,497
Jan 3, 2015;11:00 AM;996.5;305.75;119.5;5,710.75;409.75;14.5;2,596;3,326.75;476;174;158.25;1,450
Jan 3, 2015;11:15 AM;996.25;308.25;127.75;5,697;429;14.5;2,594.25;3,361.75;470.5;170;205.5;1,489.5
Jan 3, 2015;11:30 AM;995.5;314.75;128.25;5,687.5;431.25;14.5;2,620;3,370;459.5;169.5;238;1,532.25
Jan 3, 2015;11:45 AM;992.25;313.5;126.75;5,632.25;430;14.5;2,710.5;3,377.5;455;168.5;271.75;1,553
Jan 3, 2015;12:00 PM;994.5;313.25;95;5,634;431.25;14.5;2,755;3,377;473.75;170.25;385;1,601.75
Jan 3, 2015;12:15 PM;995.5;312.5;124.75;5,640.75;411;14.5;2,744;3,432.5;545.25;188;293;1,641.25
Jan 3, 2015;12:30 PM;996.75;310.5;129.5;5,570.25;398;14.5;2,736.5;3,475.75;556.5;189.75;263;1,645.75
Jan 3, 2015;12:45 PM;995.75;313.5;130;5,504.25;377.25;14.5;2,732.25;3,496.5;563;190.5;257.75;1,687.25
Jan 3, 2015;1:00 PM;995.75;317;129.75;5,365.25;350;14.5;2,748.5;3,515.75;485;190.25;310.5;1,726
Jan 3, 2015;1:15 PM;992.25;315.75;130;5,228;306.75;14.5;2,754;3,532.75;454.25;190.25;355.75;1,751.75
Jan 3, 2015;1:30 PM;994.25;320.5;128.25;5,090;268.5;14.5;2,784.75;3,534.5;397;190;514;1,815
Jan 3, 2015;1:45 PM;992.75;319.25;127.75;4,974.75;229.75;14.5;2,794;3,537.75;382.75;200.25;569;1,829.25
Jan 3, 2015;2:00 PM;993.75;319.25;128.5;4,883.5;191.25;14.5;2,818.5;3,529.75;375.75;222;291.25;1,821.5
Jan 3, 2015;2:15 PM;995.75;321;128.25;4,781.25;159.75;14.5;2,823;3,530.5;372.5;226.5;319.25;1,831.5
Jan 3, 2015;2:30 PM;996.25;322.75;128.25;4,690.5;131.5;14.5;2,826.25;3,525.25;373;241.25;506.75;1,790.25
Jan 3, 2015;2:45 PM;995.75;323.5;128;4,595.5;104;14.5;2,819.75;3,518.5;418.25;247.25;681.75;1,672
Jan 3, 2015;3:00 PM;995.5;323.5;127;4,440.5;75.5;14.5;2,810.25;3,512.75;499.25;241;422.75;1,669.25
Jan 3, 2015;3:15 PM;993.75;333;122;4,331;56.5;14.5;2,815.75;3,518.5;523;239.5;472;1,668
Jan 3, 2015;3:30 PM;996.25;341;118.25;4,155.75;40.25;14.5;2,827.75;3,509.75;516.25;238.75;575.5;1,769
Jan 3, 2015;3:45 PM;1,000;329.25;121.5;4,051.5;22.25;14.5;2,824.25;3,545.5;527.5;240.75;711.75;1,684.25
Jan 3, 2015;4:00 PM;1,004;327;118.75;4,032.25;10.25;14.5;2,799.75;3,599.5;528.5;240.75;159.5;1,823.5
Jan 3, 2015;4:15 PM;1,004.75;332;117.5;3,974.75;5.5;14.5;2,801;3,603.25;585.5;241.5;190.5;1,808.75
Jan 3, 2015;4:30 PM;1,006.25;340.75;118;3,831.25;3.75;14.5;2,825.25;3,632.25;592.75;241.75;394.25;1,853
Jan 3, 2015;4:45 PM;1,005.5;338.75;121;3,724.25;1.75;14.5;2,825.25;3,705.75;597;242;614;1,775
Jan 3, 2015;5:00 PM;1,006;335;119;3,717.75;0;14.5;2,809.75;3,772.25;562;241.25;219.25;1,881.25
Jan 3, 2015;5:15 PM;1,002.75;334.75;123.25;3,724.25;0;14.5;2,806.25;3,798;570.25;245.75;277.25;1,890
Jan 3, 2015;5:30 PM;1,008.25;344;121;3,734.5;0;14.5;2,796.75;3,797.25;572.75;247;433.75;1,844.25
Jan 3, 2015;5:45 PM;1,007;350.25;124.75;3,713.25;0;14.5;2,767;3,807.75;576.5;249.25;428;1,992
Jan 3, 2015;6:00 PM;1,004;341;128.25;3,630;0;14.5;2,765;3,868;583.25;254.25;485.25;1,949.5
Jan 3, 2015;6:15 PM;1,005.25;343.25;128;3,519;0;14.5;2,768.5;3,877.75;585;256;389;1,982.5
Jan 3, 2015;6:30 PM;1,008.5;348.25;128.5;3,417;0;14.5;2,791.75;3,876.25;585.75;256.5;398.5;1,960.25
Jan 3, 2015;6:45 PM;1,007.5;350.25;128.5;3,369.75;0;14.5;2,788.25;3,878.75;588.5;256.25;252.5;2,030.25
Jan 3, 2015;7:00 PM;1,007.5;355.5;128.5;3,199;0;14.5;2,804;3,904.75;591;257.25;373.5;2,085.25
Jan 3, 2015;7:15 PM;1,010;354.75;128.5;3,117.25;0;14.5;2,812.75;3,899.25;589.5;257.5;329.5;2,009.25
Jan 3, 2015;7:30 PM;1,010.75;355.75;128.5;2,994.75;0;14.5;2,806;3,915.25;589;257.75;225.75;1,953.5
Jan 3, 2015;7:45 PM;1,010;358.5;128.5;3,121.25;0;14.5;2,770.75;3,918.5;592.75;258;108.75;1,929.5
Jan 3, 2015;8:00 PM;1,011.75;367;128.5;3,189.75;0;14.5;2,809.5;3,983.5;591.5;270.75;408.75;1,763.75
Jan 3, 2015;8:15 PM;1,011.75;365.5;128.5;3,281.75;0;14.5;2,788.75;3,992.25;630;255.5;230.5;1,732.25
Jan 3, 2015;8:30 PM;1,014;363;128.5;3,393.75;0;14.5;2,726;3,996.25;545;243;50.5;1,659.25
Jan 3, 2015;8:45 PM;1,014.25;367.5;128;3,491.75;0;14.5;2,692.25;3,990.25;479;239;14.25;1,665
Jan 3, 2015;9:00 PM;1,010.5;369.75;128.5;3,533;0;14.5;2,729.25;4,007.25;361;232.5;70.5;1,598
Jan 3, 2015;9:15 PM;1,010.75;369;128.5;3,663.25;0;14.5;2,739;4,001;333.5;226.5;44;1,585
Jan 3, 2015;9:30 PM;1,004.75;373;128.75;3,714;0;14.5;2,685.75;4,001.75;315.75;203.25;0;1,624.25
Jan 3, 2015;9:45 PM;1,005.25;374.75;128.5;3,791.75;0;14.5;2,685.75;3,994.5;296.25;144.5;0.5;1,623
Jan 3, 2015;10:00 PM;1,004;379;128.75;3,685.75;0;14.5;2,760.25;3,953.25;262;141.25;94.75;1,608
Jan 3, 2015;10:15 PM;1,003.25;377;128.5;3,850;0;14.5;2,763.75;3,920.5;281.5;139;10;1,583
Jan 3, 2015;10:30 PM;1,001.25;378.5;128.75;3,874;0;14.5;2,728.75;3,842.5;297.75;129;62.25;1,500.5
Jan 3, 2015;10:45 PM;1,004;379;128.75;3,886.5;0;14.5;2,685.75;3,745.5;311.75;128.25;104.5;1,460.75
Jan 3, 2015;11:00 PM;1,003.75;383.5;128.75;3,952.5;0;14.5;2,700.25;3,670.75;317;115;40.75;1,490.75
Jan 3, 2015;11:15 PM;1,004;385.25;128.75;4,205;0;14.5;2,666.25;3,605.25;323.75;103;32.25;1,440.25
Jan 3, 2015;11:30 PM;1,000.25;389;128.5;4,276.25;0;14.5;2,667;3,507.25;310;102;28.25;1,444.5
Jan 3, 2015;11:45 PM;1,001.5;392.25;128.25;4,389.25;0;14.5;2,654.5;3,257.75;294;101.5;31;1,486.75
Jan 4, 2015;12:00 AM;1,003.25;397.75;128.5;4,324.5;0;14.5;2,657;2,861.5;280.5;102.5;120.25;1,412.75
Jan 4, 2015;12:15 AM;1,002;403;128.75;4,297.25;0;14.5;2,633.75;2,682;342.75;106;124.25;1,529.5
Jan 4, 2015;12:30 AM;1,001.5;406.75;128.75;4,320.75;0;14.5;2,620.25;2,583.25;346.25;105.75;109.75;1,625.25
Jan 4, 2015;12:45 AM;1,000.5;413;128.5;4,407.5;0;14.5;2,610.25;2,484;355.75;105.5;118;1,619
Jan 4, 2015;1:00 AM;1,003.25;418;128.25;4,485;0;14.5;2,627.75;2,462.25;284.75;105.5;245.25;1,627.25
Jan 4, 2015;1:15 AM;1,004.25;425.25;128.5;4,527.5;0;14.5;2,556;2,455;272;105.75;246.75;1,585.5
Jan 4, 2015;1:30 AM;1,003.25;433.25;128.5;4,662.25;0;14.5;2,516.75;2,461.5;270;105.5;241.75;1,549.25
Jan 4, 2015;1:45 AM;1,003;441;128.5;4,547.75;0;14.5;2,477.75;2,452.75;267.75;105.25;243.25;1,530.75
Jan 4, 2015;2:00 AM;1,003.75;446.25;128.5;4,497;0;14.5;2,476.5;2,471;249.5;105.25;399;1,452.25
Jan 4, 2015;2:15 AM;1,004.75;445.5;128;4,544.25;0;14.5;2,445;2,461.25;248.25;105.75;405.5;1,420.5
Jan 4, 2015;2:30 AM;1,005;447;127.5;4,666.5;0;14.5;2,417;2,454.25;251;106.5;417.25;1,429.25
Jan 4, 2015;2:45 AM;1,003;452;127.5;4,678.75;0;14.5;2,388.75;2,442.5;238;106.5;425;1,509.75
Jan 4, 2015;3:00 AM;1,003.75;453.75;127;4,638.25;0;14.5;2,402.25;2,456;217.25;106.5;599.75;1,474.25
Jan 4, 2015;3:15 AM;1,004.25;454.25;126.75;4,612.25;0;14.5;2,406.5;2,476.5;216;107;605.75;1,414
Jan 4, 2015;3:30 AM;1,004.25;457.25;123.75;4,574.25;0;14.5;2,416.25;2,479.25;214.5;107.5;605;1,447.75
Jan 4, 2015;3:45 AM;1,003.75;461.5;126.25;4,637.25;0;14.5;2,415;2,436;211.75;107.75;607.25;1,429.5
Jan 4, 2015;4:00 AM;1,001.75;463.5;128;4,665;0;14.5;2,415.5;2,426;192.75;107.75;604.25;1,464.5
Jan 4, 2015;4:15 AM;1,002;462.5;127.75;4,639.25;0;14.5;2,386.75;2,430.25;240.5;108;604.25;1,526
Jan 4, 2015;4:30 AM;1,002;462.25;125.75;4,662.75;0;14.5;2,367.75;2,435.25;236;108.25;649.75;1,513.75
Jan 4, 2015;4:45 AM;1,003;465;123.5;4,626.25;0;14.5;2,355.25;2,424.5;236;108.25;656.75;1,515.75
Jan 4, 2015;5:00 AM;1,001.5;466.5;125.75;4,615.75;0;14.5;2,331;2,424.25;183.5;108.5;602.25;1,529.75
Jan 4, 2015;5:15 AM;1,001.75;466.5;125.25;4,579.25;0;14.5;2,299.5;2,422.25;183.5;108.5;655;1,539.25
Jan 4, 2015;5:30 AM;1,002.75;467;127.25;4,558.25;0;14.5;2,282;2,425.5;184;108.5;653.75;1,432
Jan 4, 2015;5:45 AM;1,002.25;467.75;125.75;4,492.75;0;14.5;2,273;2,421.75;185.5;108.75;606.5;1,389.25
Jan 4, 2015;6:00 AM;1,000.25;464.5;126;4,494;0;14.5;2,218;2,419.5;185.75;108.5;613.75;1,370.5
Jan 4, 2015;6:15 AM;998.5;463.5;125.75;4,496.25;0;14.5;2,189.5;2,422.5;185;119.5;620;1,357
Jan 4, 2015;6:30 AM;997.25;464.75;123.5;4,519.5;0;14.5;2,187.5;2,409.5;184.75;134.5;600.75;1,353.5
Jan 4, 2015;6:45 AM;996.5;463.25;123.25;4,618.25;0;14.5;2,190;2,382.5;186;134;587.75;1,371
Jan 4, 2015;7:00 AM;999;460.5;121.75;4,531;0;14.5;2,174.5;2,373.75;200.75;150;315.25;1,350.25
Jan 4, 2015;7:15 AM;995.25;461;124.25;4,336;0;14.5;2,181;2,375.5;207.75;173.5;302;1,349
Jan 4, 2015;7:30 AM;1,001.25;462;124.75;4,276.5;0;14.5;2,202.75;2,383;209.75;172.25;296.25;1,354.25
Jan 4, 2015;7:45 AM;1,002.5;462.25;124.75;4,356;0;14.5;2,210.5;2,388.75;228.25;173;306.5;1,375.75
Jan 4, 2015;8:00 AM;1,005;455.5;123.5;4,333.5;0.75;14.5;2,199.5;2,388;247;186.5;196;1,442.75
Jan 4, 2015;8:15 AM;1,004.75;448.5;123.5;4,338.5;4.25;14.5;2,255.5;2,394.5;326.25;252.75;130.25;1,445.25
Jan 4, 2015;8:30 AM;1,007.75;449.75;125.75;4,458.25;13.75;14.5;2,345.25;2,401;333;266;144.5;1,444.75
Jan 4, 2015;8:45 AM;1,007;452.5;126.5;4,331.75;39.25;14.5;2,397.5;2,481;330.75;245.5;129.25;1,410.25
Jan 4, 2015;9:00 AM;1,006.25;457.25;121.75;4,236;95.25;14.5;2,480.5;2,522;273.25;201.25;88.25;1,414
Jan 4, 2015;9:15 AM;1,007;455.75;121.25;4,186.5;179.75;14.5;2,552.75;2,523.5;297.25;197.5;90.5;1,489
Jan 4, 2015;9:30 AM;1,006;454.75;123.25;4,154.75;280.25;14.5;2,592.5;2,547.25;297.5;196.25;106.75;1,552
Jan 4, 2015;9:45 AM;1,006.75;452.25;125.25;4,179.75;418.75;14.5;2,624.25;2,554.25;309.25;196.5;127.25;1,584
Jan 4, 2015;10:00 AM;1,006.75;452.75;124;4,175;537;14.5;2,646.75;2,554.75;324;195.5;105.5;1,523.25
Jan 4, 2015;10:15 AM;1,010.25;449.25;125;4,086.25;640;14.5;2,718.5;2,578.5;323;195.5;117.25;1,546.25
Jan 4, 2015;10:30 AM;1,009.25;445.5;123.5;4,040.5;740.25;14.5;2,730;2,607.5;318.5;196;161.5;1,581.5
Jan 4, 2015;10:45 AM;1,002;448.75;125.25;4,022.25;853.75;14.5;2,737.25;2,672.5;320;196.5;176.25;1,594.5
Jan 4, 2015;11:00 AM;1,002.75;445.75;126.25;4,048.5;951.75;14.5;2,741.75;2,737.5;321.25;196.75;207.75;1,608.25
Jan 4, 2015;11:15 AM;1,004.5;444.5;126.25;4,040.25;1,027.5;14.5;2,744.75;2,744.75;321.25;196.25;300.75;1,765.25
Jan 4, 2015;11:30 AM;1,004;441.5;123.75;4,121;1,057.5;14.5;2,744.5;2,778.75;320.75;196;343.75;1,717.75
Jan 4, 2015;11:45 AM;1,001.75;437.75;124.75;4,194;1,114;14.5;2,739;2,771.5;320.75;196.25;253.25;1,764.5
Jan 4, 2015;12:00 PM;1,003.25;434.75;120.5;4,116.75;1,144.5;14.5;2,725;2,790.5;318.75;193.75;139.5;1,677.25
Jan 4, 2015;12:15 PM;1,002;433.75;117;4,141;1,155.75;14.5;2,704.75;2,852.5;368;191.5;90;1,570.25
Jan 4, 2015;12:30 PM;1,003.25;432.75;122.75;4,053.5;1,151.5;14.5;2,713.75;2,848.25;370;191.25;96.75;1,532.5
Jan 4, 2015;12:45 PM;1,000.25;428.25;125.25;4,051.75;1,127.5;14.5;2,711.75;2,839;369.5;191.5;77.75;1,648
Jan 4, 2015;1:00 PM;1,001.5;426;122.25;4,065.75;1,116.75;14.5;2,696;2,863.75;298.75;177.5;66.5;1,551.5
Jan 4, 2015;1:15 PM;1,008.5;427.5;117.5;4,040.75;1,047.5;14.5;2,669.25;2,883.5;306;170.75;56.5;1,539.25
Jan 4, 2015;1:30 PM;1,011.75;430;115.25;4,042;961;14.5;2,678.75;2,866;300.5;170.25;48.5;1,565
Jan 4, 2015;1:45 PM;1,013.25;428.25;116.25;4,038.75;867.25;14.5;2,709.75;2,859.75;301.25;168.5;94.25;1,531.5
Jan 4, 2015;2:00 PM;1,015;431.5;124.5;3,986.25;745;14.5;2,780.5;2,824.75;301.5;169;81;1,503.5
Jan 4, 2015;2:15 PM;1,012;435.25;122.5;3,940.25;657.25;14.5;2,805.25;2,797.5;300.5;168.75;61.25;1,522.25
Jan 4, 2015;2:30 PM;1,013.25;445.75;119.75;3,876;555.75;14.5;2,813.5;2,866.5;299.75;168.5;88.75;1,545.5
Jan 4, 2015;2:45 PM;1,017.75;430.5;122.5;3,826.75;463.25;14.5;2,809;2,989.75;300.75;168.5;92.5;1,534
Jan 4, 2015;3:00 PM;1,017.25;428;120.25;3,744;373.25;14.5;2,805.5;3,137.75;300;168.25;208;1,506.5
Jan 4, 2015;3:15 PM;1,019.25;428.5;122;3,668.5;284.5;14.5;2,811.75;3,263.25;299.75;168.75;174.25;1,542
Jan 4, 2015;3:30 PM;1,020;431.25;119.5;3,603.25;186.75;14.5;2,815.25;3,330.25;300.75;168.25;246;1,545.5
Jan 4, 2015;3:45 PM;1,018.75;431;120;3,586.5;107.5;14.5;2,813.75;3,404.25;301;168.5;332.75;1,565
Jan 4, 2015;4:00 PM;1,017.75;426.75;114.5;3,548.25;52;14.5;2,797.75;3,488.25;308.25;168.75;235;1,586.25
Jan 4, 2015;4:15 PM;1,019.5;430.25;113;3,485.75;21;14.5;2,810.5;3,518.75;385.75;169;396.5;1,582.5
Jan 4, 2015;4:30 PM;1,017.25;431.25;115.25;3,347.5;9.25;14.5;2,816.75;3,564.5;402.5;169.25;598.25;1,644.75
Jan 4, 2015;4:45 PM;1,017;429.75;116;3,320;1.5;14.5;2,818.75;3,669.75;423.5;169.75;726.25;1,625
Jan 4, 2015;5:00 PM;1,014.25;429.75;119.5;3,336.5;0;14.5;2,813;3,724.25;355;176.5;434.75;1,601.5
Jan 4, 2015;5:15 PM;1,016.75;431.25;114.25;3,305.25;0;14.5;2,819.25;3,743.25;346;190.75;640.75;1,527.75
Jan 4, 2015;5:30 PM;1,018;432.25;113.25;3,301;0;14.5;2,826.5;3,747;342.75;192.25;752.75;1,489.5
Jan 4, 2015;5:45 PM;1,018;431.75;117;3,307.75;0;14.5;2,825.5;3,744;369.25;193.75;823;1,491.5
Jan 4, 2015;6:00 PM;1,017.5;434.5;120;3,301.75;0;14.5;2,813;3,744.5;380.5;192.5;680.75;1,518.75
Jan 4, 2015;6:15 PM;1,020.25;435.25;120.25;3,287.25;0;14.5;2,822.25;3,758.5;378;192.25;616.25;1,537.5
Jan 4, 2015;6:30 PM;1,020.75;436.5;119;3,315.75;0;14.5;2,808.5;3,733.75;378;192.75;471.75;1,702.75
Jan 4, 2015;6:45 PM;1,019;437.25;110.25;3,375.75;0;14.5;2,808.25;3,736;367.75;193;547;1,543.5
Jan 4, 2015;7:00 PM;1,021.5;436;106.75;3,412.75;0;14.5;2,809;3,750.75;369.75;192.25;387;1,638.25
Jan 4, 2015;7:15 PM;1,018.5;432.5;110;3,456.5;0;14.5;2,817;3,712;365.25;192;255.5;1,589
Jan 4, 2015;7:30 PM;1,016.75;431.75;106.75;3,477.5;0;14.5;2,818.25;3,779;347.75;192;132.5;1,649.25
Jan 4, 2015;7:45 PM;1,016.5;432.25;105.25;3,475;0;14.5;2,813.25;3,809.25;342.75;191.75;138.5;1,557
Jan 4, 2015;8:00 PM;1,018;444;104.75;3,444.25;0;14.5;2,822.5;3,843.75;334.75;177.5;284.5;1,470.75
Jan 4, 2015;8:15 PM;1,017.25;431.75;105.5;3,488.5;0;14.5;2,822.5;3,861.25;384.75;173;141.25;1,541.75
Jan 4, 2015;8:30 PM;1,016.5;428.25;107.75;3,394.25;0;14.5;2,799.5;3,863.75;374;171;38.5;1,607
Jan 4, 2015;8:45 PM;1,016.25;424.75;103.75;3,383.25;0;14.5;2,800.25;3,874;373;169.75;21.5;1,582
Jan 4, 2015;9:00 PM;1,017.5;430.25;97.5;3,237.5;0;14.5;2,835.75;3,851.75;318.5;170.25;115;1,566.75
Jan 4, 2015;9:15 PM;1,020.25;427.75;98.5;3,186.5;0;14.5;2,842;3,832.25;312;169.75;55.75;1,601.5
Jan 4, 2015;9:30 PM;1,017;423.5;101.5;3,144.5;0;14.5;2,825;3,829.25;312;169.5;16.75;1,634
Jan 4, 2015;9:45 PM;1,016.75;425;108.5;3,095;0;14.5;2,832;3,840.75;307;169;14.25;1,629.25
Jan 4, 2015;10:00 PM;1,017.75;427;114.75;3,063.25;0;14.5;2,842.25;3,861;310;183;75;1,637.5
Jan 4, 2015;10:15 PM;1,019.25;426.75;115.5;2,982.25;0;14.5;2,827.75;3,837.75;303.25;189.5;76;1,548.5
Jan 4, 2015;10:30 PM;1,014.75;429;117.5;2,961.75;0;14.5;2,813.75;3,843;336;189.75;101.5;1,532.75
Jan 4, 2015;10:45 PM;1,014.5;422.75;117.75;2,985.25;0;14.5;2,799.25;3,865;347.75;188;52;1,561.75
Jan 4, 2015;11:00 PM;1,014;420.5;117;3,007;0;14.5;2,807.5;3,843.5;348.75;172.75;104.75;1,563.25
Jan 4, 2015;11:15 PM;1,015.5;419;115.75;2,993.5;0;14.5;2,778.25;3,835.5;355;170;115;1,516.75
Jan 4, 2015;11:30 PM;1,017;419.25;111.25;2,995.25;0;14.5;2,760;3,872.75;358.75;168.75;124.75;1,476.5
Jan 4, 2015;11:45 PM;1,015.5;420.5;116.5;2,997;0;14.5;2,737;3,855.5;359.25;167.25;95;1,460.25
Jan 5, 2015;12:00 AM;1,015.25;420.5;117.75;2,973.75;0;14.5;2,742.25;3,976;373.5;177.25;43.5;1,436.75
Jan 5, 2015;12:15 AM;1,016.25;419.75;120;2,952.25;0;14.5;2,734.25;4,030.5;445;191;4.5;1,462.75
Jan 5, 2015;12:30 AM;1,015.5;420;119;2,952.5;0;14.5;2,736.5;4,020;454;192.25;0;1,466.25
Jan 5, 2015;12:45 AM;1,017.25;420;117;2,968.75;0;14.5;2,721.5;4,028.25;465.25;192.5;0;1,453.25
Jan 5, 2015;1:00 AM;1,017.25;425.75;117.25;2,955.5;0;14.5;2,769;3,955.5;418;177.25;0;1,372.5
Jan 5, 2015;1:15 AM;1,018.25;418;116.75;2,944.25;0;14.5;2,767.75;3,854.25;419.5;172.75;0;1,313.25
Jan 5, 2015;1:30 AM;1,016.25;416.75;116.75;2,959.5;0;14.5;2,765.25;3,794.5;421.5;171.5;0;1,323.75
Jan 5, 2015;1:45 AM;1,017.5;416;114;2,955.5;0;14.5;2,753;3,803.25;414.75;171;0;1,340
Jan 5, 2015;2:00 AM;1,018.25;417.5;113.25;3,005.25;0;14.5;2,730.5;3,870.75;392;171;0;1,411.75
Jan 5, 2015;2:15 AM;1,018;415.25;115.5;3,031;0;14.5;2,710;3,868;357.75;171.75;0;1,443
Jan 5, 2015;2:30 AM;1,016.5;414.75;117;3,086;0;14.5;2,713.25;3,856.75;357;171.75;0;1,503.5
Jan 5, 2015;2:45 AM;1,016;414;115.75;3,076.5;0;14.5;2,707.25;3,850.25;403.25;171.75;0;1,505.75
Jan 5, 2015;3:00 AM;1,016.5;414.75;113.5;3,084.5;0;14.5;2,704;3,905.5;385.5;171.75;0;1,470.25
Jan 5, 2015;3:15 AM;1,017;410.5;113.5;3,062.5;0;14.5;2,696.25;3,895.25;371.25;172;0;1,509.5
Jan 5, 2015;3:30 AM;1,016.25;411;112.5;3,070.5;0;14.5;2,686.75;3,879.25;386.25;172.25;0;1,551.75
Jan 5, 2015;3:45 AM;1,017.25;407.75;110.75;3,095.25;0;14.5;2,673;3,889.75;403;172.25;0;1,685.25
Jan 5, 2015;4:00 AM;1,013.5;408.25;106.5;3,176.25;0;14.5;2,677.75;3,900.75;513.75;172;0;1,681.75
Jan 5, 2015;4:15 AM;1,012.75;408;111.75;3,241.75;0;14.5;2,668;3,914;615.75;172.5;0;1,681.25
Jan 5, 2015;4:30 AM;1,013.5;408.5;117;3,259;0;14.5;2,652.5;3,868.5;674.5;172.5;0;1,719
Jan 5, 2015;4:45 AM;1,012.25;407.25;118.25;3,416.5;0;14.5;2,634.5;3,800.5;717.25;172.75;0;1,753.5
Jan 5, 2015;5:00 AM;1,010.25;407.25;115.25;3,506.25;0;14.5;2,630;3,754.5;757.5;198.75;0;1,789.5
Jan 5, 2015;5:15 AM;1,009.5;405.25;116;3,604.25;0;14.5;2,615.75;3,705.25;828.75;228.5;0;1,746.25
